"","doc_id","doc_name","left_context","idiom_found","right_context","idiom_lemma","pos","pos_head","xml_id","with_verb","idiom_id","verb","amountofnouns","id","doc_type","doc_type_name","sentenceid"
"31524","WR-P-P-G-0000142628","'Jury' vernietigend over aanpak crises door IMF"," nu voor de laatste maal","zout in de wonde"," . De landen waren aanvankelijk","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.3.w.10 p.5.s.3.w.11 p.5.s.3.w.12 p.5.s.3.w.13",0,101,"",2,31524,"WR-P-P-G","newspapers","WR-P-P-G-0000142628-p.5.s.3"
"31504","WR-P-P-B-0000000149","M'n legendarische ex"," hadden uitgespeeld . Ik moest","zout in de wonde"," wrijven . Ik hoefde hem","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1994.s.7.w.3 p.1994.s.7.w.4 p.1994.s.7.w.5 p.1994.s.7.w.6",0,101,"",2,31504,"WR-P-P-B","books","WR-P-P-B-0000000149-p.1994.s.7"
"31516","WR-P-E-L-0000000615","Unspecified"," de TK ? @willemlaros Geen","zout in de wonden"," wrijven s.v.p. Groet . @RenateDroppert","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","text.1.event.375.s.1.w.3 text.1.event.375.s.1.w.4 text.1.event.375.s.1.w.5 text.1.event.375.s.1.w.6",0,101,"",2,31516,"WR-P-E-L","tweets","WR-P-E-L-0000000615-text.1.event.375.s.1"
"31565","WR-P-P-G-0000060802","Arme mannen"," Kalse strooit nog wat extra","zout in de wonde"," door mannelijke kandidaten als Cornielje","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11",0,101,"",2,31565,"WR-P-P-G","newspapers","WR-P-P-G-0000060802-p.2.s.2"
"31512","WR-P-E-J-0000035989","Peter Criss"," zijn salaris . Om wat","zout in de wonden"," te strooien werd zijn plaats","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.7.s.2.w.3 p.7.s.2.w.4 p.7.s.2.w.5 p.7.s.2.w.6",0,101,"",2,31512,"WR-P-E-J","wikipedia","WR-P-E-J-0000035989-p.7.s.2"
"31600","WR-P-P-G-0000025124","PSV vervalt in oude fouten"," klassenverschil , bleef de trainer","zout in de wonden"," strooien . Omdat hij wist","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.6.s.5.w.17 p.6.s.5.w.18 p.6.s.5.w.19 p.6.s.5.w.20",0,101,"",2,31600,"WR-P-P-G","newspapers","WR-P-P-G-0000025124-p.6.s.5"
"31507","WR-P-E-L-0000000609","Unspecified"," en @mathijsbouman gooit nog wat","zout in de wonden"," bij de TA-beleggers ! Zo","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","text.1.event.2287.s.1.w.6 text.1.event.2287.s.1.w.7 text.1.event.2287.s.1.w.8 text.1.event.2287.s.1.w.9",0,101,"",2,31507,"WR-P-E-L","tweets","WR-P-E-L-0000000609-text.1.event.2287.s.1"
"31598","WR-P-P-G-0000087175","Italië worstelt: blijven in Irak of snel vertrekken?"," zo wreef Repubblica-commentator Francesco Merlo","zout in de wonden"," van Amerika's trouwe bondgenoot Silvio","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.11.s.3.w.32 p.11.s.3.w.33 p.11.s.3.w.34 p.11.s.3.w.35",0,101,"",2,31598,"WR-P-P-G","newspapers","WR-P-P-G-0000087175-p.11.s.3"
"31567","WR-P-P-G-0000207761","'De koninklijke familie kijkt elke week naar 'Royalty''"," Fijn , strooi nog wat","zout in de wonde"," ( lacht ) . Maar","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.24.s.1.w.11 p.24.s.1.w.12 p.24.s.1.w.13 p.24.s.1.w.14",0,101,"",2,31567,"WR-P-P-G","newspapers","WR-P-P-G-0000207761-p.24.s.1"
"31532","WR-P-P-H-0000085374","Vogels in nesten"," in het Vlaams Parlement handenvol","zout in de groene wonde"," , met een spijkerhard betoog","zout in de groen wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.2.s.2.w.14 p.2.s.2.w.15 p.2.s.2.w.16 p.2.s.2.w.17 p.2.s.2.w.18",0,101,"",2,31532,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000085374-p.2.s.2"
"31548","WR-P-P-G-0000622737","No title available."," een pegel en vergat nog","zout in de wonden"," te strooien toen hij door","zout in de wond","ADJ(vrij,basis,zonder) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","ADJ VZ LID N","p.1.s.8.w.21 p.1.s.8.w.22 p.1.s.8.w.23 p.1.s.8.w.24",0,101,"",1,31548,"WR-P-P-G","newspapers","WR-P-P-G-0000622737-p.1.s.8"
"31585","WR-P-P-G-0000495412","Dessel Sport dompelt United in diepe rouw"," . Persa strooide finaal nog","zout in de lokale wonde"," na een snelle counter .","zout in de lokaal wond","ADJ(vrij,basis,zonder) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","ADJ VZ LID ADJ N","p.2.s.7.w.5 p.2.s.7.w.6 p.2.s.7.w.7 p.2.s.7.w.8 p.2.s.7.w.9",0,101,"",1,31585,"WR-P-P-G","newspapers","WR-P-P-G-0000495412-p.2.s.7"
"31578","WR-P-P-G-0000662701","Hoe lang blijft het sprookje duren?"," paars-wit gooide nog wat meer","zout in de wonde"," , in de hoop dat","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11 p.2.s.2.w.12",0,101,"",2,31578,"WR-P-P-G","newspapers","WR-P-P-G-0000662701-p.2.s.2"
"31605","WR-U-E-A-0000104146","Unspecified"," moet je nu echt altijd","zout in de wonde"," strooien :( jouw deel Lug","zout in de wond","ADJ(vrij,basis,zonder) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","ADJ VZ LID N","text.1.event.13216.s.1.w.7 text.1.event.13216.s.1.w.8 text.1.event.13216.s.1.w.9 text.1.event.13216.s.1.w.10",0,101,"",1,31605,"WR-U-E-A","chats","WR-U-E-A-0000104146-text.1.event.13216.s.1"
"31599","WR-P-P-H-0000152312","Wiegelen"," toevertrouwd , fijntjes nog wat","zout in de wonde"," . Hij had bemiddeld in","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.10.s.2.w.14 p.10.s.2.w.15 p.10.s.2.w.16 p.10.s.2.w.17",0,101,"",2,31599,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000152312-p.10.s.2"
"31591","WR-P-P-G-0000039626","Vernedering in de Kuip"," gooide AZ-trainer Co Adriaanse extra","zout in de diepe wond"," . Feyenoord 0 - 3","zout in de diep wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.10.s.3.w.21 p.10.s.3.w.22 p.10.s.3.w.23 p.10.s.3.w.24 p.10.s.3.w.25",0,101,"",2,31591,"WR-P-P-G","newspapers","WR-P-P-G-0000039626-p.10.s.3"
"31521","WR-P-P-K-0000000044","Hoofdstuk 4: De stemming in de enclave: mei juli 1995"," . De VRS wreef daarbij","zout in de wonde"," door voortdurend op een bijeenkomst","zout in de wond","ADJ(vrij,basis,zonder) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","ADJ VZ LID N","p.212.s.3.w.5 p.212.s.3.w.6 p.212.s.3.w.7 p.212.s.3.w.8",0,101,"",1,31521,"WR-P-P-K","reports","WR-P-P-K-0000000044-p.212.s.3"
"31606","WS-U-E-A-0000150914","CLUB WINT2"," slotseconden strooit Simaeys nog wat","zout in de Mechelse wonde"," . Club wint na een","zout in de mechels wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.1.s.9.w.8 p.1.s.9.w.9 p.1.s.9.w.10 p.1.s.9.w.11 p.1.s.9.w.12",0,101,"",2,31606,"WS-U-E-A","auto cues","WS-U-E-A-0000150914-p.1.s.9"
"31563","WR-P-P-G-0000686289","""Wij verdienden niet te verliezen''"," de slotminuten nog wat meer","zout in de Wevelgemse wonde"," door de winninggoal te scoren","zout in de wevelgems wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) ADJ(prenom,basis,met-e,stan) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14 p.2.s.1.w.15",0,101,"",2,31563,"WR-P-P-G","newspapers","WR-P-P-G-0000686289-p.2.s.1"
"31527","WR-P-P-H-0000064183","Het gerinkel van gebroken dromen"," Een Blokker ! Bertha wrijft","zout in de wonde"," . "" Ik ben niet","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.1.w.3 p.9.s.1.w.4 p.9.s.1.w.5 p.9.s.1.w.6",0,101,"",2,31527,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000064183-p.9.s.1"
"31510","WR-P-E-A-0000801997","Brandend Actueel: Politieke crisis","Brandend Actueel : Politieke crisis","zout in de wonde"," ? ? ? ? is","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.1 p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4",0,101,"",2,31510,"WR-P-E-A","discussion lists","WR-P-E-A-0000801997-p.1.s.1"
"31509","WR-P-P-G-0000097858","Gullit ziet zwakheden overheersen"," strooide ADO-trainer Adelaar nog wat","zout in de wond"," . Keer op keer verschenen","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.3.w.29 p.9.s.3.w.30 p.9.s.3.w.31 p.9.s.3.w.32",0,101,"",2,31509,"WR-P-P-G","newspapers","WR-P-P-G-0000097858-p.9.s.3"
"31501","WR-P-P-B-0000000175","De bottenvrouw"," graf meewerkten . Het was","zout in een open wond"," , aangezien ik dagenlang had","zout in een open wond","N(soort,ev,basis,onz,stan) VZ(init) LID(onbep,stan,agr) ADJ(prenom,basis,zonder) N(soort,ev,basis,zijd,stan)","N VZ LID ADJ N","p.566.s.4.w.3 p.566.s.4.w.4 p.566.s.4.w.5 p.566.s.4.w.6 p.566.s.4.w.7",0,101,"",2,31501,"WR-P-P-B","books","WR-P-P-B-0000000175-p.566.s.4"
"31569","WR-P-P-G-0000154983","Trump pest buren"," zelf is niet te beroerd","zout in de wonden"," te strooien . Aan de","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.6.s.1.w.7 p.6.s.1.w.8 p.6.s.1.w.9 p.6.s.1.w.10",0,101,"",2,31569,"WR-P-P-G","newspapers","WR-P-P-G-0000154983-p.6.s.1"
"31487","WR-P-E-A-0000801993","Brandend Actueel: Politieke crisis","Brandend Actueel : Politieke crisis","zout in de wonde"," ? ? ? ? is","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.1 p.1.s.1.w.2 p.1.s.1.w.3 p.1.s.1.w.4",0,101,"",2,31487,"WR-P-E-A","discussion lists","WR-P-E-A-0000801993-p.1.s.1"
"31525","WR-P-P-H-0000044861","DE WIND WAAIT DOOR HET HUIS"," strooide ex-wielrenner Eddy Planckaert nog","zout in de wonde"," met bekentenissen over zijn epo-gebruik","zout in de wond","ADJ(vrij,basis,zonder) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","ADJ VZ LID N","p.6.s.5.w.7 p.6.s.5.w.8 p.6.s.5.w.9 p.6.s.5.w.10",0,101,"",1,31525,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000044861-p.6.s.5"
"31557","WR-P-P-G-0000159209","Blairs overlevingstocht eindigt in triomf"," en vooral de BBC extra","zout in de wonde"," . ' Als de bevolking","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.10 p.4.s.2.w.11 p.4.s.2.w.12 p.4.s.2.w.13",0,101,"",2,31557,"WR-P-P-G","newspapers","WR-P-P-G-0000159209-p.4.s.2"
"31541","WR-P-P-G-0000685486","In Hoboken valt feest Vlaams Belang (een beetje) in het water"," En om nog wat extra","zout in de wonde"," van het Vlaams Belang te","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.8.s.4.w.6 p.8.s.4.w.7 p.8.s.4.w.8 p.8.s.4.w.9",0,101,"",2,31541,"WR-P-P-G","newspapers","WR-P-P-G-0000685486-p.8.s.4"
"31500","WR-P-E-G-0000008879","Subtitles for Thuis 1815"," Zo'n tripje zou alleen maar","zout in de wonde"," strooien . Ja sorry .","zout in de wond","ADJ(vrij,basis,zonder) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","ADJ VZ LID N","p.71.s.1.w.6 p.71.s.1.w.7 p.71.s.1.w.8 p.71.s.1.w.9",0,101,"",1,31500,"WR-P-E-G","subtitles","WR-P-E-G-0000008879-p.71.s.1"
"31513","WR-P-E-L-0000000546","Unspecified"," "" zure "" reacties .","Zout in de wonden"," ? @GreenNicole Dit jaar nieuwe","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","text.1.event.3856.s.2.w.1 text.1.event.3856.s.2.w.2 text.1.event.3856.s.2.w.3 text.1.event.3856.s.2.w.4",0,101,"",2,31513,"WR-P-E-L","tweets","WR-P-E-L-0000000546-text.1.event.3856.s.2"
"31485","WR-P-E-G-0000010418","Dragonheart"," overal op je gejaagd .","Zout in de wonden"," strooien ? Ja , ik","zout in de wond","N(soort,ev,basis,onz,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.267.s.1.w.1 p.267.s.1.w.2 p.267.s.1.w.3 p.267.s.1.w.4",0,101,"",2,31485,"WR-P-E-G","subtitles","WR-P-E-G-0000010418-p.267.s.1"
"31682","WR-P-P-B-0000000176","Van collega tot cheffin"," onbelangrijke aangelegenheden eens de '","advocaat van de duivel"," ' en probeer eens lijnrecht","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.683.s.1.w.9 p.683.s.1.w.10 p.683.s.1.w.11 p.683.s.1.w.12",0,102,"",2,31682,"WR-P-P-B","books","WR-P-P-B-0000000176-p.683.s.1"
"31681","WR-P-P-B-0000000186","De liefdestrainer"," Ze speelde in feite de","advocaat van de duivel"," - ze was al in","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.345.s.2.w.6 p.345.s.2.w.7 p.345.s.2.w.8 p.345.s.2.w.9",0,102,"",2,31681,"WR-P-P-B","books","WR-P-P-B-0000000186-p.345.s.2"
"31655","WR-P-P-B-0000000025","De Duisteren"," Dat betekent ... ' '","Advocaat van de duivel"," . Toevallig is de uitdrukking","advocaat van de duivel","SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","SPEC VZ LID N","p.4120.s.1.w.2 p.4120.s.1.w.3 p.4120.s.1.w.4 p.4120.s.1.w.5",0,102,"",1,31655,"WR-P-P-B","books","WR-P-P-B-0000000025-p.4120.s.1"
"31711","WR-P-P-H-0000078025","De wetenschap van het winkelen"," . Ik ben niet de","advocaat van de duivel"," . Het aanbod ís te","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.8.s.2.w.5 p.8.s.2.w.6 p.8.s.2.w.7 p.8.s.2.w.8",0,102,"",2,31711,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000078025-p.8.s.2"
"31626","WR-P-E-A-0000716974","Abou Jahjah op de nederlandse televisie"," . ( ik speel nu","advocaat van de duivel"," voor hen die het niet","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.11.s.1.w.5 p.11.s.1.w.6 p.11.s.1.w.7 p.11.s.1.w.8",0,102,"",2,31626,"WR-P-E-A","discussion lists","WR-P-E-A-0000716974-p.11.s.1"
"31683","WR-P-P-H-0000154616","Duivelsadvocaat"," van Bush , om eens","advocaat van de duivel"," te spelen . Wie weet","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.3.s.1.w.16 p.3.s.1.w.17 p.3.s.1.w.18 p.3.s.1.w.19",0,102,"",2,31683,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000154616-p.3.s.1"
"31664","WR-P-E-C-0000016222","Advocaat van de Duivel bij Studio Brussel","","Advocaat van de Duivel"," bij Studio Brussel De politieke","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) SPEC(deeleigen)","N VZ LID SPEC","head.1.s.1.w.1 head.1.s.1.w.2 head.1.s.1.w.3 head.1.s.1.w.4",0,102,"",1,31664,"WR-P-E-C","e-magazines","WR-P-E-C-0000016222-head.1.s.1"
"31656","WR-P-P-B-0000000014","Autobiografie van generaal Franco"," Zaken Castiella gehandeld had als","advocaat van de duivel"," , door in redelijkheid te","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.577.s.7.w.26 p.577.s.7.w.27 p.577.s.7.w.28 p.577.s.7.w.29",0,102,"",2,31656,"WR-P-P-B","books","WR-P-P-B-0000000014-p.577.s.7"
"31734","WR-P-P-G-0000717234","""Wij gaan na hoe een klant een prostituee aanspreekt''"," speelt iedereen de rol van","advocaat van de duivels"," om te voorkomen dat iemand","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,mv,basis)","N VZ LID N","p.7.s.3.w.9 p.7.s.3.w.10 p.7.s.3.w.11 p.7.s.3.w.12",0,102,"",2,31734,"WR-P-P-G","newspapers","WR-P-P-G-0000717234-p.7.s.3"
"31618","WR-P-E-G-0000008447","Subtitles for Thuis 1788"," moet doen , is zelf","advocaat van de duivel"," spelen . Beeld je in","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.9.s.1.w.10 p.9.s.1.w.11 p.9.s.1.w.12 p.9.s.1.w.13",0,102,"",2,31618,"WR-P-E-G","subtitles","WR-P-E-G-0000008447-p.9.s.1"
"31710","WR-P-P-H-0000116835","Quiz -- DE KAZAKKENDRAAIERS"," baas recht te trekken .","Advocaat van de duivel"," spelen leek me leuk .","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.4.w.1 p.4.s.4.w.2 p.4.s.4.w.3 p.4.s.4.w.4",0,102,"",2,31710,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000116835-p.4.s.4"
"31712","WR-P-P-H-0000046969","ADVOCAAT VAN DE DUIVEL","","ADVOCAAT VAN DE DUIVEL"," INTERVIEW Julien Vrebos over ""","advocaat van de duivel","SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","SPEC VZ LID N","head.1.s.1.w.1 head.1.s.1.w.2 head.1.s.1.w.3 head.1.s.1.w.4",0,102,"",1,31712,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000046969-head.1.s.1"
"31741","WR-P-P-G-0000708254","Niets dan de wet"," conflict gekomen . "" De","advocaat van de duivel"," "" , werd Rieder in","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.6.s.4.w.3 p.6.s.4.w.4 p.6.s.4.w.5 p.6.s.4.w.6",0,102,"",2,31741,"WR-P-P-G","newspapers","WR-P-P-G-0000708254-p.6.s.4"
"31707","WR-P-P-H-0000123340","OFF THE RECORD -- Advocaat van de duivel en rechter","OFF THE RECORD --","Advocaat van de duivel"," en rechter In een zaak","advocaat van de duivel","SPEC(deeleigen) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","SPEC VZ LID N","head.1.s.1.w.5 head.1.s.1.w.6 head.1.s.1.w.7 head.1.s.1.w.8",0,102,"",1,31707,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000123340-head.1.s.1"
"31689","WR-P-P-H-0000000261","OMSLAGVERHAAL Een slang kan wurgen"," stelt dat het vooral een","advocaat van de duivel"," nodig had om te brainstormen","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.28.s.2.w.8 p.28.s.2.w.9 p.28.s.2.w.10 p.28.s.2.w.11",0,102,"",2,31689,"WR-P-P-H","periodicals magazines","WR-P-P-H-0000000261-p.28.s.2"
"31615","WR-P-E-A-0000402534","Talentelling!!!??"," .... Sta me toe hier","advocaat van de duivel"," te spelen : dat bericht","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.1.w.5 p.5.s.1.w.6 p.5.s.1.w.7 p.5.s.1.w.8",0,102,"",2,31615,"WR-P-E-A","discussion lists","WR-P-E-A-0000402534-p.5.s.1"
"31661","WR-P-E-L-0000000031","Unspecified"," er blij mee dat een","advocaat van de duivel"," naar hun CV kijkt :)","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","text.1.event.5398.s.2.w.8 text.1.event.5398.s.2.w.9 text.1.event.5398.s.2.w.10 text.1.event.5398.s.2.w.11",0,102,"",2,31661,"WR-P-E-L","tweets","WR-P-E-L-0000000031-text.1.event.5398.s.2"
"31619","WR-P-E-G-0000004851","Subtitles for Chicken Run"," Ik ben niet graag de","advocaat van de duivel"," , maar ik heb wat","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.497.s.1.w.6 p.497.s.1.w.7 p.497.s.1.w.8 p.497.s.1.w.9",0,102,"",2,31619,"WR-P-E-G","subtitles","WR-P-E-G-0000004851-p.497.s.1"
"31675","WR-P-P-B-0000000151","Volgens hem & volgens haar"," te voorkomen dat Jim de","advocaat van de duivel"," gaat spelen , wat hij","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2360.s.1.w.14 p.2360.s.1.w.15 p.2360.s.1.w.16 p.2360.s.1.w.17",0,102,"",2,31675,"WR-P-P-B","books","WR-P-P-B-0000000151-p.2360.s.1"
"31725","WR-P-P-G-0000245182","No title available."," , voel ik mij verplicht","advocaat van de duivel"," te spelen . Marinower vindt","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.4.s.2.w.35 p.4.s.2.w.36 p.4.s.2.w.37 p.4.s.2.w.38",0,102,"",2,31725,"WR-P-P-G","newspapers","WR-P-P-G-0000245182-p.4.s.2"
"31678","WR-P-P-G-0000041062","Regi Blinker"," belofte James Redfield 2 .","Advocaat van de duivel"," John Grisham 3 . Beau","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.5.s.3.w.1 p.5.s.3.w.2 p.5.s.3.w.3 p.5.s.3.w.4",0,102,"",2,31678,"WR-P-P-G","newspapers","WR-P-P-G-0000041062-p.5.s.3"
"31634","WR-P-E-A-0000700895","de roots van het NSV ?"," het NSV ? om even","advocaat van de duivel"," te spelen , rune-tekens zijn","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.1.w.3 p.1.s.1.w.4 p.1.s.1.w.5 p.1.s.1.w.6",0,102,"",2,31634,"WR-P-E-A","discussion lists","WR-P-E-A-0000700895-p.1.s.1"
"31657","WR-P-P-B-0000000203","De verborgen kleitabletten"," . Ik ben mijn eigen","advocaat van de duivel"," . ' ' De tabletten","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1101.s.3.w.5 p.1101.s.3.w.6 p.1101.s.3.w.7 p.1101.s.3.w.8",0,102,"",2,31657,"WR-P-P-B","books","WR-P-P-B-0000000203-p.1101.s.3"
"31625","WR-P-E-A-0000773222","Brandend Actueel: Politieke crisis"," tot op dit eigenste ogenblik","advocaat van de duivel"," blijven spelen voor Bdw en","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13 p.2.s.1.w.14",0,102,"",2,31625,"WR-P-E-A","discussion lists","WR-P-E-A-0000773222-p.2.s.1"
"31620","WR-P-E-G-0000000357","Subtitles for Recht op Recht (38) - Rode kaart"," toekwam ? Ik speel even","advocaat van de duivel"," . Zijn er behalve je","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.318.s.1.w.4 p.318.s.1.w.5 p.318.s.1.w.6 p.318.s.1.w.7",0,102,"",2,31620,"WR-P-E-G","subtitles","WR-P-E-G-0000000357-p.318.s.1"
"31612","WR-P-E-A-0005302867","Hermione"," ) Ik speel maar even","advocaat van de duivel"," . Maar het is i.i.g","advocaat van de duivel","N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,rest) N(soort,ev,basis,zijd,stan)","N VZ LID N","p.1.s.3.w.39 p.1.s.3.w.40 p.1.s.3.w.41 p.1.s.3.w.42",0,102,"",2,31612,"WR-P-E-A","discussion lists","WR-P-E-A-0005302867-p.1.s.3"
